timestamp,temp
"2018-06-29 23:12:34",27.71
"2018-06-29 23:13:04",27.71
"2018-06-29 23:13:34",27.82
"2018-06-29 23:14:05",27.71
"2018-06-29 23:14:35",27.71
"2018-06-29 23:15:05",27.71
"2018-06-29 23:15:35",27.71
"2018-06-29 23:16:05",27.71
"2018-06-29 23:16:35",27.71
"2018-06-29 23:17:05",27.71
"2018-06-29 23:17:35",27.71
"2018-06-29 23:18:05",27.71
"2018-06-29 23:18:35",27.71
"2018-06-29 23:19:05",27.71
"2018-06-29 23:19:35",27.71
"2018-06-29 23:20:05",27.71
"2018-06-29 23:20:36",27.71
"2018-06-29 23:21:06",27.82
"2018-06-29 23:21:36",27.71
"2018-06-29 23:22:06",27.71
"2018-06-29 23:22:36",27.82
"2018-06-29 23:23:06",27.71
"2018-06-29 23:23:36",27.71
"2018-06-29 23:24:06",27.82
"2018-06-29 23:24:36",27.71
"2018-06-29 23:25:06",27.82
"2018-06-29 23:25:36",27.82
"2018-06-29 23:26:06",27.82
"2018-06-29 23:26:36",27.82
"2018-06-29 23:27:07",27.71
"2018-06-29 23:27:37",27.82
"2018-06-29 23:28:07",27.82
"2018-06-29 23:28:37",27.82
"2018-06-29 23:29:07",27.71
"2018-06-29 23:29:37",27.82
"2018-06-29 23:30:07",27.82
"2018-06-29 23:30:37",27.71
"2018-06-29 23:31:07",27.82
"2018-06-29 23:31:37",27.82
"2018-06-29 23:32:07",27.93
"2018-06-29 23:32:37",27.82
"2018-06-29 23:33:07",27.82
"2018-06-29 23:33:37",27.82
"2018-06-29 23:34:08",27.82
"2018-06-29 23:34:38",27.82
"2018-06-29 23:35:08",27.82
"2018-06-29 23:35:38",27.93
"2018-06-29 23:36:08",27.82
"2018-06-29 23:36:38",27.93
"2018-06-29 23:37:08",27.82
"2018-06-29 23:37:38",27.82
"2018-06-29 23:38:08",27.93
"2018-06-29 23:38:38",27.93
"2018-06-29 23:39:08",27.93
"2018-06-29 23:39:38",27.93
"2018-06-29 23:40:08",27.93
"2018-06-29 23:40:38",27.93
"2018-06-29 23:41:08",27.93
"2018-06-29 23:41:39",27.93
"2018-06-29 23:42:09",27.93
"2018-06-29 23:42:39",28.03
"2018-06-29 23:43:09",27.82
"2018-06-29 23:43:39",27.93
"2018-06-29 23:44:09",27.93
"2018-06-29 23:44:39",27.93
"2018-06-29 23:45:09",27.82
"2018-06-29 23:45:39",27.82
"2018-06-29 23:46:09",27.93
"2018-06-29 23:46:39",27.93
"2018-06-29 23:47:09",27.93
"2018-06-29 23:47:39",27.82
"2018-06-29 23:48:09",27.93
"2018-06-29 23:48:39",28.03
"2018-06-29 23:49:09",27.93
"2018-06-29 23:49:40",27.93
"2018-06-29 23:50:10",27.93
"2018-06-29 23:50:40",28.03
"2018-06-29 23:51:10",28.03
"2018-06-29 23:51:40",27.93
"2018-06-29 23:52:10",27.93
"2018-06-29 23:52:40",27.93
"2018-06-29 23:53:10",27.93
"2018-06-29 23:53:40",28.03
"2018-06-29 23:54:10",27.93
"2018-06-29 23:54:40",27.93
"2018-06-29 23:55:10",27.93
"2018-06-29 23:55:41",27.93
"2018-06-29 23:56:11",27.93
"2018-06-29 23:56:41",28.03
"2018-06-29 23:57:11",28.03
"2018-06-29 23:57:41",28.03
"2018-06-29 23:58:11",28.03
"2018-06-29 23:58:41",28.57
"2018-06-29 23:59:11",28.57
"2018-06-29 23:59:41",28.57
"2018-06-30 00:00:11",28.46
"2018-06-30 00:00:41",28.57
"2018-06-30 00:01:12",28.57
"2018-06-30 00:01:42",28.57
"2018-06-30 00:02:12",28.46
"2018-06-30 00:02:42",28.57
"2018-06-30 00:03:12",28.57
"2018-06-30 00:03:42",28.57
"2018-06-30 00:04:12",28.46
"2018-06-30 00:04:42",28.57
"2018-06-30 00:05:12",28.46
"2018-06-30 00:05:42",28.46
"2018-06-30 00:06:12",28.57
"2018-06-30 00:06:42",28.46
"2018-06-30 00:07:12",28.57
"2018-06-30 00:07:42",28.57
"2018-06-30 00:08:12",28.46
"2018-06-30 00:08:42",28.46
"2018-06-30 00:09:12",28.57
"2018-06-30 00:09:43",28.46
"2018-06-30 00:10:13",28.46
"2018-06-30 00:10:43",28.57
"2018-06-30 00:11:13",28.57
"2018-06-30 00:11:43",28.46
"2018-06-30 00:12:13",28.57
"2018-06-30 00:12:43",28.57
"2018-06-30 00:13:13",28.57
"2018-06-30 00:13:43",28.57
"2018-06-30 00:14:13",28.57
"2018-06-30 00:14:43",28.57
"2018-06-30 00:15:13",28.46
"2018-06-30 00:15:43",28.57
"2018-06-30 00:16:13",28.57
"2018-06-30 00:16:43",28.57
"2018-06-30 00:17:13",28.57
"2018-06-30 00:17:44",28.57
"2018-06-30 00:18:14",28.57
"2018-06-30 00:18:44",28.57
"2018-06-30 00:19:14",28.57
"2018-06-30 00:19:44",28.57
"2018-06-30 00:20:14",28.46
"2018-06-30 00:20:44",28.57
"2018-06-30 00:21:14",28.57
"2018-06-30 00:21:44",28.57
"2018-06-30 00:22:14",28.46
"2018-06-30 00:22:44",28.57
"2018-06-30 00:23:14",28.57
"2018-06-30 00:23:44",28.57
"2018-06-30 00:24:14",28.57
"2018-06-30 00:24:45",28.57
"2018-06-30 00:25:15",28.57
"2018-06-30 00:25:45",28.57
"2018-06-30 00:26:15",28.46
"2018-06-30 00:26:45",28.57
"2018-06-30 00:27:15",28.46
"2018-06-30 00:27:45",28.57
"2018-06-30 00:28:15",28.46
"2018-06-30 00:28:45",28.46
"2018-06-30 00:29:15",28.57
"2018-06-30 00:29:45",28.57
"2018-06-30 00:30:15",28.57
"2018-06-30 00:30:45",28.36
"2018-06-30 00:31:15",28.57
"2018-06-30 00:31:45",28.46
"2018-06-30 00:32:15",28.57
"2018-06-30 00:32:46",28.57
"2018-06-30 00:33:16",28.46
"2018-06-30 00:33:46",28.57
"2018-06-30 00:34:16",28.46
"2018-06-30 00:34:46",28.46
"2018-06-30 00:35:16",28.57
"2018-06-30 00:35:46",28.57
"2018-06-30 00:36:16",28.46
"2018-06-30 00:36:46",28.57
"2018-06-30 00:37:16",28.57
"2018-06-30 00:37:46",28.57
"2018-06-30 00:38:16",28.57
"2018-06-30 00:38:46",28.46
"2018-06-30 00:39:16",28.57
"2018-06-30 00:39:46",28.57
"2018-06-30 00:40:17",28.57
"2018-06-30 00:40:47",28.57
"2018-06-30 00:41:17",28.57
"2018-06-30 00:41:47",28.46
"2018-06-30 00:42:17",28.46
"2018-06-30 00:42:47",28.57
"2018-06-30 00:43:17",28.57
"2018-06-30 00:43:47",28.57
"2018-06-30 00:44:17",28.46
"2018-06-30 00:44:47",28.46
"2018-06-30 00:45:17",28.46
"2018-06-30 00:45:47",28.57
"2018-06-30 00:46:17",28.57
"2018-06-30 00:46:48",28.57
"2018-06-30 00:47:18",28.57
"2018-06-30 00:47:48",28.57
"2018-06-30 00:48:18",28.57
"2018-06-30 00:48:48",28.46
"2018-06-30 00:49:18",28.57
"2018-06-30 00:49:48",28.46
"2018-06-30 00:50:18",28.57
"2018-06-30 00:50:48",28.46
"2018-06-30 00:51:18",28.46
"2018-06-30 00:51:48",28.57
"2018-06-30 00:52:19",28.57
"2018-06-30 00:52:49",28.57
"2018-06-30 00:53:19",28.46
"2018-06-30 00:53:49",28.46
"2018-06-30 00:54:19",28.57
"2018-06-30 00:54:49",28.46
"2018-06-30 00:55:19",28.46
"2018-06-30 00:55:49",28.57
"2018-06-30 00:56:19",28.46
"2018-06-30 00:56:50",28.46
"2018-06-30 00:57:20",28.57
"2018-06-30 00:57:50",28.57
"2018-06-30 00:58:20",28.57
"2018-06-30 00:58:50",28.57
"2018-06-30 00:59:20",28.57
"2018-06-30 00:59:50",28.46
"2018-06-30 01:00:20",28.57
"2018-06-30 01:00:50",28.46
"2018-06-30 01:01:20",28.46
"2018-06-30 01:01:50",28.57
"2018-06-30 01:02:20",28.46
"2018-06-30 01:02:50",28.46
"2018-06-30 01:03:21",28.46
"2018-06-30 01:03:51",28.57
"2018-06-30 01:04:21",28.57
"2018-06-30 01:04:51",28.46
"2018-06-30 01:05:21",28.57
"2018-06-30 01:05:51",28.46
"2018-06-30 01:06:21",28.46
"2018-06-30 01:06:51",28.57
"2018-06-30 01:07:21",28.57
"2018-06-30 01:07:51",28.57
"2018-06-30 01:08:21",28.57
"2018-06-30 01:08:51",28.57
"2018-06-30 01:09:21",28.57
"2018-06-30 01:09:52",28.46
"2018-06-30 01:10:22",28.57
"2018-06-30 01:10:52",28.57
"2018-06-30 01:11:22",28.57
"2018-06-30 01:11:52",28.46
"2018-06-30 01:12:22",28.57
"2018-06-30 01:12:52",28.57
"2018-06-30 01:13:22",28.57
"2018-06-30 01:13:52",28.46
"2018-06-30 01:14:22",28.57
"2018-06-30 01:14:52",28.46
"2018-06-30 01:15:22",28.46
"2018-06-30 01:15:52",28.46
"2018-06-30 01:16:22",28.46
"2018-06-30 01:16:53",28.46
"2018-06-30 01:17:23",28.57
"2018-06-30 01:17:53",28.46
"2018-06-30 01:18:23",28.57
"2018-06-30 01:18:53",28.57
"2018-06-30 01:19:23",28.57
"2018-06-30 01:19:53",28.46
"2018-06-30 01:20:23",28.57
"2018-06-30 01:20:53",28.57
"2018-06-30 01:21:23",28.57
"2018-06-30 01:21:54",28.57
"2018-06-30 01:22:24",28.46
"2018-06-30 01:22:54",28.57
"2018-06-30 01:23:24",28.57
"2018-06-30 01:23:54",28.46
"2018-06-30 01:24:24",28.57
"2018-06-30 01:24:54",28.57
"2018-06-30 01:25:24",28.46
"2018-06-30 01:25:54",28.57
"2018-06-30 01:26:24",28.46
"2018-06-30 01:26:54",28.57
"2018-06-30 01:27:24",28.57
"2018-06-30 01:27:54",28.46
"2018-06-30 01:28:25",28.57
"2018-06-30 01:28:55",28.46
"2018-06-30 01:29:25",28.46
"2018-06-30 01:29:55",28.57
"2018-06-30 01:30:25",28.46
"2018-06-30 01:30:55",28.57
"2018-06-30 01:31:25",28.46
"2018-06-30 01:31:55",28.57
"2018-06-30 01:32:25",28.57
"2018-06-30 01:32:55",28.46
"2018-06-30 01:33:25",28.46
"2018-06-30 01:33:55",28.46
"2018-06-30 01:34:26",28.46
"2018-06-30 01:34:56",28.46
"2018-06-30 01:35:26",28.57
"2018-06-30 01:35:56",28.57
"2018-06-30 01:36:26",28.46
"2018-06-30 01:36:56",28.46
"2018-06-30 01:37:26",28.57
"2018-06-30 01:37:56",28.46
"2018-06-30 01:38:26",28.57
"2018-06-30 01:38:56",28.46
"2018-06-30 01:39:26",28.57
"2018-06-30 01:39:56",28.57
"2018-06-30 01:40:26",28.46
"2018-06-30 01:40:56",28.57
"2018-06-30 01:41:26",28.57
"2018-06-30 01:41:57",28.57
"2018-06-30 01:42:27",28.46
"2018-06-30 01:42:57",28.57
"2018-06-30 01:43:27",28.57
"2018-06-30 01:43:57",28.57
"2018-06-30 01:44:27",28.46
"2018-06-30 01:44:57",28.46
"2018-06-30 01:45:27",28.46
"2018-06-30 01:45:57",28.57
"2018-06-30 01:46:27",28.57
"2018-06-30 01:46:57",28.57
"2018-06-30 01:47:27",28.57
"2018-06-30 01:47:57",28.57
"2018-06-30 01:48:27",28.57
"2018-06-30 01:48:57",28.46
"2018-06-30 01:49:27",28.57
"2018-06-30 01:49:57",28.57
"2018-06-30 01:50:28",28.46
"2018-06-30 01:50:58",28.57
"2018-06-30 01:51:28",28.57
"2018-06-30 01:51:58",28.46
"2018-06-30 01:52:28",28.57
"2018-06-30 01:52:58",28.46
"2018-06-30 01:53:28",28.57
"2018-06-30 01:53:58",28.57
"2018-06-30 01:54:28",28.46
"2018-06-30 01:54:58",28.57
"2018-06-30 01:55:28",28.57
"2018-06-30 01:55:58",28.46
"2018-06-30 01:56:28",28.57
"2018-06-30 01:56:59",28.57
"2018-06-30 01:57:29",28.57
"2018-06-30 01:57:59",28.46
"2018-06-30 01:58:29",28.46
"2018-06-30 01:58:59",28.57
"2018-06-30 01:59:29",28.57
"2018-06-30 01:59:59",28.46
"2018-06-30 02:00:29",28.57
"2018-06-30 02:00:59",28.46
"2018-06-30 02:01:29",28.46
"2018-06-30 02:01:59",28.46
"2018-06-30 02:02:29",28.46
"2018-06-30 02:02:59",28.57
"2018-06-30 02:03:29",28.46
"2018-06-30 02:03:59",28.46
"2018-06-30 02:04:29",28.46
"2018-06-30 02:04:59",28.57
"2018-06-30 02:05:30",28.57
"2018-06-30 02:06:00",28.46
"2018-06-30 02:06:30",28.46
"2018-06-30 02:07:00",28.57
"2018-06-30 02:07:30",28.46
"2018-06-30 02:08:00",28.57
"2018-06-30 02:08:30",28.46
"2018-06-30 02:09:00",28.46
"2018-06-30 02:09:30",28.57
"2018-06-30 02:10:00",28.46
"2018-06-30 02:10:30",28.57
"2018-06-30 02:11:00",28.46
"2018-06-30 02:11:30",28.57
"2018-06-30 02:12:00",28.46
"2018-06-30 02:12:30",28.46
"2018-06-30 02:13:01",28.57
"2018-06-30 02:13:31",28.57
"2018-06-30 02:14:01",28.46
"2018-06-30 02:14:31",28.57
"2018-06-30 02:15:01",28.57
"2018-06-30 02:15:31",28.57
"2018-06-30 02:16:01",28.46
"2018-06-30 02:16:31",28.57
"2018-06-30 02:17:01",28.57
"2018-06-30 02:17:31",28.57
"2018-06-30 02:18:01",28.57
"2018-06-30 02:18:31",28.46
"2018-06-30 02:19:01",28.57
"2018-06-30 02:19:31",28.57
"2018-06-30 02:20:01",28.57
"2018-06-30 02:20:34",28.57
"2018-06-30 02:21:04",28.57
"2018-06-30 02:21:34",28.57
"2018-06-30 02:22:04",28.57
"2018-06-30 02:22:34",28.57
"2018-06-30 02:23:04",28.57
"2018-06-30 02:23:34",28.57
"2018-06-30 02:24:04",28.57
"2018-06-30 02:24:35",28.57
"2018-06-30 02:25:05",28.46
"2018-06-30 02:25:35",28.57
"2018-06-30 02:26:05",28.57
"2018-06-30 02:26:35",28.57
"2018-06-30 02:27:05",28.68
"2018-06-30 02:27:35",28.79
"2018-06-30 02:28:05",28.89
"2018-06-30 02:28:35",28.89
"2018-06-30 02:29:05",28.89
"2018-06-30 02:29:35",28.79
"2018-06-30 02:30:05",28.79
"2018-06-30 02:30:35",28.79
"2018-06-30 02:31:05",28.79
"2018-06-30 02:31:35",28.68
"2018-06-30 02:32:05",28.79
"2018-06-30 02:32:35",28.79
"2018-06-30 02:33:06",28.79
"2018-06-30 02:33:36",28.79
"2018-06-30 02:34:06",28.79
"2018-06-30 02:34:36",28.68
"2018-06-30 02:35:06",28.79
"2018-06-30 02:35:36",28.79
"2018-06-30 02:36:06",28.79
"2018-06-30 02:36:36",28.79
"2018-06-30 02:37:06",28.79
"2018-06-30 02:37:36",28.79
"2018-06-30 02:38:06",28.79
"2018-06-30 02:38:36",28.79
"2018-06-30 02:39:06",28.79
"2018-06-30 02:39:37",28.79
"2018-06-30 02:40:07",28.79
"2018-06-30 02:40:37",28.79
"2018-06-30 02:41:07",28.79
"2018-06-30 02:41:37",28.89
"2018-06-30 02:42:07",28.89
"2018-06-30 02:42:37",28.79
"2018-06-30 02:43:07",28.79
"2018-06-30 02:43:37",28.89
"2018-06-30 02:44:07",28.89
"2018-06-30 02:44:37",28.79
"2018-06-30 02:45:07",28.79
"2018-06-30 02:45:37",28.79
"2018-06-30 02:46:07",28.79
"2018-06-30 02:46:37",28.79
"2018-06-30 02:47:07",28.79
"2018-06-30 02:47:37",28.89
"2018-06-30 02:48:08",28.89
"2018-06-30 02:48:38",28.79
"2018-06-30 02:49:08",28.79
"2018-06-30 02:49:38",28.79
"2018-06-30 02:50:08",28.79
"2018-06-30 02:50:38",28.79
"2018-06-30 02:51:08",28.79
"2018-06-30 02:51:38",28.89
"2018-06-30 02:52:08",28.79
"2018-06-30 02:52:38",28.79
"2018-06-30 02:53:08",28.79
"2018-06-30 02:53:38",28.79
"2018-06-30 02:54:08",28.79
"2018-06-30 02:54:38",28.79
"2018-06-30 02:55:08",28.79
"2018-06-30 02:55:39",28.79
"2018-06-30 02:56:09",28.79
"2018-06-30 02:56:39",28.89
"2018-06-30 02:57:09",28.79
"2018-06-30 02:57:39",28.89
"2018-06-30 02:58:09",28.79
"2018-06-30 02:58:39",28.79
"2018-06-30 02:59:09",28.89
"2018-06-30 02:59:39",28.79
"2018-06-30 03:00:09",28.79
"2018-06-30 03:00:39",28.89
"2018-06-30 03:01:09",28.79
"2018-06-30 03:01:39",28.79
"2018-06-30 03:02:09",28.79
"2018-06-30 03:02:39",28.79
"2018-06-30 03:03:09",28.79
"2018-06-30 03:03:40",28.79
"2018-06-30 03:04:10",28.68
"2018-06-30 03:04:40",28.79
"2018-06-30 03:05:10",28.79
"2018-06-30 03:05:40",28.79
"2018-06-30 03:06:10",28.79
"2018-06-30 03:06:40",28.79
"2018-06-30 03:07:10",28.89
"2018-06-30 03:07:40",28.79
"2018-06-30 03:08:10",28.89
"2018-06-30 03:08:40",28.79
"2018-06-30 03:09:10",28.89
"2018-06-30 03:09:40",28.89
"2018-06-30 03:10:10",28.79
"2018-06-30 03:10:41",28.79
"2018-06-30 03:11:11",28.79
"2018-06-30 03:11:41",28.79
"2018-06-30 03:12:11",28.79
"2018-06-30 03:12:41",28.89
"2018-06-30 03:13:11",28.79
"2018-06-30 03:13:41",28.79
